Date,NATIONAL_DEMAND,LONDON_TEMPERATURE,CARDIFF_TEMPERATURE,GLASGOW_TEMPERATURE,HOUR,DAY_OF_WEEK,NATIONAL_DEMAND-1
2024-03-01 01:00:00,51362,5.785,5.037,2.7345002,1,4,25469.0
2024-03-01 02:00:00,49342,5.235,4.937,2.2845001,2,4,51362.0
2024-03-01 03:00:00,47955,4.235,6.087,1.6344999,3,4,49342.0
2024-03-01 04:00:00,46596,4.035,5.737,1.2845,4,4,47955.0
2024-03-01 05:00:00,46370,4.235,6.187,1.3844999,5,4,46596.0
2024-03-01 06:00:00,51286,4.685,5.787,1.5845,6,4,46370.0
2024-03-01 07:00:00,60632,5.535,6.187,1.4844999,7,4,51286.0
2024-03-01 08:00:00,67737,5.835,5.887,1.4345,8,4,60632.0
2024-03-01 09:00:00,70675,6.185,5.737,2.3345,9,4,67737.0
2024-03-01 10:00:00,70880,6.985,5.637,3.7345002,10,4,70675.0
2024-03-01 11:00:00,68999,7.185,7.787,4.7345,11,4,70880.0
2024-03-01 12:00:00,67814,7.085,5.187,5.1844997,12,4,68999.0
2024-03-01 13:00:00,65740,8.185,6.437,5.3345,13,4,67814.0
2024-03-01 14:00:00,64029,8.535001,7.287,6.2844996,14,4,65740.0
2024-03-01 15:00:00,64243,8.435,6.487,6.0344996,15,4,64029.0
2024-03-01 16:00:00,67283,7.935,6.387,5.8845,16,4,64243.0
2024-03-01 17:00:00,73024,6.335,6.687,5.1345,17,4,67283.0
2024-03-01 18:00:00,76796,5.685,5.987,4.5845,18,4,73024.0
2024-03-01 19:00:00,76661,5.435,4.287,4.1844997,19,4,76796.0
2024-03-01 20:00:00,73486,5.235,5.087,3.7845001,20,4,76661.0
2024-03-01 21:00:00,68579,3.9850001,4.087,3.6345,21,4,73486.0
2024-03-01 22:00:00,62435,3.9850001,4.137,3.5345001,22,4,68579.0
2024-03-01 23:00:00,56556,4.435,3.987,3.2345002,23,4,62435.0
2024-03-02 00:00:00,52911,4.535,3.687,3.0845,0,5,56556.0
2024-03-02 01:00:00,53060,4.335,3.437,3.0345001,1,5,52911.0
2024-03-02 02:00:00,50892,4.685,3.137,2.9845002,2,5,53060.0
2024-03-02 03:00:00,49221,4.735,2.937,2.7845001,3,5,50892.0
2024-03-02 04:00:00,47253,4.735,3.287,2.9345,4,5,49221.0
2024-03-02 05:00:00,46653,5.1349998,2.687,2.9345,5,5,47253.0
2024-03-02 06:00:00,48467,5.485,3.137,2.1845,6,5,46653.0
2024-03-02 07:00:00,52424,5.8849998,3.487,2.0845,7,5,48467.0
2024-03-02 08:00:00,56690,6.035,3.387,2.7345002,8,5,52424.0
2024-03-02 09:00:00,61172,6.835,3.387,3.4845002,9,5,56690.0
2024-03-02 10:00:00,63161,7.3849998,4.537,4.4344997,10,5,61172.0
2024-03-02 11:00:00,63481,7.735,5.137,5.1844997,11,5,63161.0
2024-03-02 12:00:00,63508,6.985,5.537,5.6345,12,5,63481.0
2024-03-02 13:00:00,63421,7.985,6.337,6.2844996,13,5,63508.0
2024-03-02 14:00:00,61803,8.885,7.937,6.6844997,14,5,63421.0
2024-03-02 15:00:00,60765,8.835,8.037001,6.6844997,15,5,61803.0
2024-03-02 16:00:00,62266,8.185,8.137,6.2345,16,5,60765.0
2024-03-02 17:00:00,68316,7.3849998,7.737,5.3845,17,5,62266.0
2024-03-02 18:00:00,73924,6.1349998,6.087,4.7345,18,5,68316.0
2024-03-02 19:00:00,73906,5.185,5.337,4.3345,19,5,73924.0
2024-03-02 20:00:00,69134,4.3849998,4.587,4.3345,20,5,73906.0
2024-03-02 21:00:00,64707,3.935,4.337,4.1345,21,5,69134.0
2024-03-02 22:00:00,59784,3.7849998,3.487,4.5845,22,5,64707.0
2024-03-02 23:00:00,54654,3.435,3.087,4.7844996,23,5,59784.0
2024-03-03 00:00:00,51798,3.335,2.937,5.0845,0,6,54654.0
2024-03-03 01:00:00,51856,3.085,3.187,4.8345,1,6,51798.0
2024-03-03 02:00:00,50180,2.435,2.687,4.4344997,2,6,51856.0
2024-03-03 03:00:00,48268,2.185,2.187,3.9845002,3,6,50180.0
2024-03-03 04:00:00,46583,1.685,2.237,3.7845001,4,6,48268.0
2024-03-03 05:00:00,46071,1.4849999,1.287,3.3845,5,6,46583.0
2024-03-03 06:00:00,47305,1.185,1.537,2.7345002,6,6,46071.0
2024-03-03 07:00:00,50129,0.885,1.487,1.8844999,7,6,47305.0
2024-03-03 08:00:00,53403,1.0350001,1.537,1.6344999,8,6,50129.0
2024-03-03 09:00:00,55439,1.835,2.287,3.0345001,9,6,53403.0
2024-03-03 10:00:00,55967,3.385,4.337,4.3845,10,6,55439.0
2024-03-03 11:00:00,55376,5.185,6.637,5.7844996,11,6,55967.0
2024-03-03 12:00:00,56267,7.035,7.787,6.3345,12,6,55376.0
2024-03-03 13:00:00,56627,8.285001,8.537001,7.0845,13,6,56267.0
2024-03-03 14:00:00,57178,8.535001,8.537001,7.7345,14,6,56627.0
2024-03-03 15:00:00,59127,9.035001,8.737,8.3345,15,6,57178.0
2024-03-03 16:00:00,63624,9.285001,9.487,8.184501,16,6,59127.0
2024-03-03 17:00:00,69423,8.785001,8.837001,7.3845,17,6,63624.0
2024-03-03 18:00:00,74558,7.835,8.387,5.8845,18,6,69423.0
2024-03-03 19:00:00,75317,6.935,7.687,4.9344997,19,6,74558.0
2024-03-03 20:00:00,71483,6.185,6.537,4.2844996,20,6,75317.0
2024-03-03 21:00:00,66235,5.985,6.587,3.4845002,21,6,71483.0
2024-03-03 22:00:00,60175,5.235,6.487,2.8345,22,6,66235.0
2024-03-03 23:00:00,53779,4.3849998,6.087,2.3345,23,6,60175.0
2024-03-04 00:00:00,50753,3.685,5.637,2.2345002,0,0,53779.0
2024-03-04 01:00:00,51397,3.485,5.437,1.7845,1,0,50753.0
2024-03-04 02:00:00,50007,3.385,5.037,1.3345,2,0,51397.0
2024-03-04 03:00:00,48942,2.835,3.837,1.1344999,3,0,50007.0
2024-03-04 04:00:00,47756,2.735,3.587,1.0845,4,0,48942.0
2024-03-04 05:00:00,48055,2.7849998,3.237,0.93450004,5,0,47756.0
2024-03-04 06:00:00,53799,2.335,3.537,0.8345,6,0,48055.0
2024-03-04 07:00:00,63956,2.0349998,2.137,0.7345,7,0,53799.0
2024-03-04 08:00:00,68750,2.635,1.887,1.1344999,8,0,63956.0
2024-03-04 09:00:00,69275,5.085,2.887,2.8345,9,0,68750.0
2024-03-04 10:00:00,67018,7.535,5.187,4.5845,10,0,69275.0
2024-03-04 11:00:00,64177,9.335,6.987,6.1844997,11,0,67018.0
2024-03-04 12:00:00,62904,10.635,8.337001,7.6345,12,0,64177.0
2024-03-04 13:00:00,62904,10.685,9.137,8.5845,13,0,62904.0
2024-03-04 14:00:00,63764,10.585,8.287001,9.0345,14,0,62904.0
2024-03-04 15:00:00,65531,10.335,8.087001,9.1345005,15,0,63764.0
2024-03-04 16:00:00,69247,9.635,7.937,8.8845005,16,0,65531.0
2024-03-04 17:00:00,73217,9.035001,7.787,8.2845,17,0,69247.0
2024-03-04 18:00:00,76849,8.785001,7.437,7.1844997,18,0,73217.0
2024-03-04 19:00:00,76549,8.435,7.287,6.0344996,19,0,76849.0
2024-03-04 20:00:00,72006,8.235001,8.287001,4.9845,20,0,76549.0
2024-03-04 21:00:00,66190,7.035,7.787,4.5344996,21,0,72006.0
2024-03-04 22:00:00,59409,6.835,7.787,4.3845,22,0,66190.0
2024-03-04 23:00:00,52463,6.835,7.037,4.4344997,23,0,59409.0
2024-03-05 00:00:00,48894,6.485,6.237,4.9845,0,1,52463.0
2024-03-05 01:00:00,49551,6.335,5.737,5.2345,1,1,48894.0
2024-03-05 02:00:00,48053,6.185,5.987,5.4845,2,1,49551.0
2024-03-05 03:00:00,46771,6.235,3.187,5.6844997,3,1,48053.0
2024-03-05 04:00:00,45629,6.185,4.687,5.6844997,4,1,46771.0
2024-03-05 05:00:00,46052,6.085,4.237,5.5344996,5,1,45629.0
2024-03-05 06:00:00,52087,6.185,5.137,5.3845,6,1,46052.0
2024-03-05 07:00:00,63613,6.185,5.387,5.2345,7,1,52087.0
2024-03-05 08:00:00,69910,6.3849998,5.787,5.1844997,8,1,63613.0
2024-03-05 09:00:00,71358,6.835,5.787,6.2844996,9,1,69910.0
2024-03-05 10:00:00,70061,7.835,8.037001,7.8845,10,1,71358.0
2024-03-05 11:00:00,68273,8.485001,8.137,8.9845,11,1,70061.0
2024-03-05 12:00:00,66774,8.585,8.687,9.8345,12,1,68273.0
2024-03-05 13:00:00,64858,9.335,9.187,10.1345005,13,1,66774.0
2024-03-05 14:00:00,63552,10.235001,10.587001,10.0845,14,1,64858.0
2024-03-05 15:00:00,63924,10.135,11.487,10.1345005,15,1,63552.0
2024-03-05 16:00:00,67690,9.785001,11.037001,9.2845,16,1,63924.0
2024-03-05 17:00:00,73097,9.235001,10.387,8.934501,17,1,67690.0
2024-03-05 18:00:00,77619,8.685,9.687,8.7345,18,1,73097.0
2024-03-05 19:00:00,79521,7.985,8.437,8.0845,19,1,77619.0
2024-03-05 20:00:00,75440,7.285,7.187,7.5845,20,1,79521.0
2024-03-05 21:00:00,70656,6.535,6.437,7.2345,21,1,75440.0
2024-03-05 22:00:00,63627,5.835,6.287,7.0344996,22,1,70656.0
2024-03-05 23:00:00,56423,5.3849998,5.187,6.6844997,23,1,63627.0
2024-03-06 00:00:00,52882,5.435,4.787,6.5845,0,2,56423.0
2024-03-06 01:00:00,53028,5.1349998,4.387,6.5845,1,2,52882.0
2024-03-06 02:00:00,51182,5.085,3.887,6.4344997,2,2,53028.0
2024-03-06 03:00:00,49680,4.835,3.937,6.2345,3,2,51182.0
2024-03-06 04:00:00,48331,4.785,4.387,5.7844996,4,2,49680.0
2024-03-06 05:00:00,48546,4.8849998,3.987,5.3345,5,2,48331.0
2024-03-06 06:00:00,54012,5.335,3.187,5.1844997,6,2,48546.0
2024-03-06 07:00:00,63178,5.6349998,2.587,5.0845,7,2,54012.0
2024-03-06 08:00:00,69402,5.985,2.137,5.0845,8,2,63178.0
2024-03-06 09:00:00,70589,6.1349998,3.337,5.5845,9,2,69402.0
2024-03-06 10:00:00,69186,7.3849998,4.137,6.5344996,10,2,70589.0
2024-03-06 11:00:00,65649,8.235001,5.287,8.0345,11,2,69186.0
2024-03-06 12:00:00,62872,9.885,7.637,8.7845,12,2,65649.0
2024-03-06 13:00:00,61355,10.735001,9.087001,9.2345,13,2,62872.0
2024-03-06 14:00:00,61645,10.185,10.337001,10.0845,14,2,61355.0
2024-03-06 15:00:00,62958,11.035001,11.287001,10.434501,15,2,61645.0
2024-03-06 16:00:00,66630,10.585,11.387,10.434501,16,2,62958.0
2024-03-06 17:00:00,71518,10.185,10.887,9.8345,17,2,66630.0
2024-03-06 18:00:00,75655,9.285001,9.837001,8.5845,18,2,71518.0
2024-03-06 19:00:00,77682,8.385,9.087001,7.4344997,19,2,75655.0
2024-03-06 20:00:00,74361,7.1349998,8.287001,6.4344997,20,2,77682.0
2024-03-06 21:00:00,68706,6.435,7.187,5.6844997,21,2,74361.0
2024-03-06 22:00:00,61535,5.785,6.887,5.1345,22,2,68706.0
2024-03-06 23:00:00,54274,5.185,6.337,4.6844997,23,2,61535.0
2024-03-07 00:00:00,50964,5.285,5.187,4.3845,0,3,54274.0
2024-03-07 01:00:00,51624,5.235,5.187,4.1844997,1,3,50964.0
2024-03-07 02:00:00,49753,4.8849998,5.887,3.8845,2,3,51624.0
2024-03-07 03:00:00,48017,5.335,6.037,3.9345,3,3,49753.0
2024-03-07 04:00:00,46404,5.935,5.437,3.9345,4,3,48017.0
2024-03-07 05:00:00,46808,6.285,4.737,3.9345,5,3,46404.0
2024-03-07 06:00:00,52105,6.3849998,4.287,3.8845,6,3,46808.0
2024-03-07 07:00:00,62537,6.335,4.437,3.7345002,7,3,52105.0
2024-03-07 08:00:00,68284,6.6349998,4.637,4.2844996,8,3,62537.0
2024-03-07 09:00:00,70026,7.535,5.387,5.4344997,9,3,68284.0
2024-03-07 10:00:00,68692,8.835,6.387,6.9845,10,3,70026.0
2024-03-07 11:00:00,65982,8.985001,7.187,8.5345,11,3,68692.0
2024-03-07 12:00:00,65673,9.485001,8.587001,9.2845,12,3,65982.0
2024-03-07 13:00:00,65851,10.085,9.087001,9.4845,13,3,65673.0
2024-03-07 14:00:00,64689,9.885,10.187,9.434501,14,3,65851.0
2024-03-07 15:00:00,64364,9.835,10.137,9.0845,15,3,64689.0
2024-03-07 16:00:00,67508,9.485001,10.037001,8.684501,16,3,64364.0
2024-03-07 17:00:00,71687,8.485001,9.687,8.2845,17,3,67508.0
2024-03-07 18:00:00,76075,7.535,9.187,7.7844996,18,3,71687.0
2024-03-07 19:00:00,76592,6.685,8.687,6.6345,19,3,76075.0
2024-03-07 20:00:00,73231,6.335,8.137,5.7844996,20,3,76592.0
2024-03-07 21:00:00,66933,6.1349998,7.537,5.1844997,21,3,73231.0
2024-03-07 22:00:00,59641,5.6349998,6.637,4.7844996,22,3,66933.0
2024-03-07 23:00:00,52413,5.085,6.087,4.5845,23,3,59641.0
2024-03-08 00:00:00,48768,4.985,5.587,4.7844996,0,4,52413.0
2024-03-08 01:00:00,49220,5.185,5.487,4.6345,1,4,48768.0
2024-03-08 02:00:00,46849,5.235,5.137,4.4845,2,4,49220.0
2024-03-08 03:00:00,45459,5.485,4.687,4.5344996,3,4,46849.0
2024-03-08 04:00:00,44131,5.335,4.837,3.9345,4,4,45459.0
2024-03-08 05:00:00,44388,4.835,5.337,3.7345002,5,4,44131.0
2024-03-08 06:00:00,49448,5.185,5.587,3.6845,6,4,44388.0
2024-03-08 07:00:00,58634,5.185,5.887,3.7845001,7,4,49448.0
2024-03-08 08:00:00,64012,5.935,5.937,4.1345,8,4,58634.0
2024-03-08 09:00:00,64583,6.985,6.387,4.8345,9,4,64012.0
2024-03-08 10:00:00,62407,8.035001,6.987,5.2844996,10,4,64583.0
2024-03-08 11:00:00,59335,8.735001,7.537,5.8845,11,4,62407.0
2024-03-08 12:00:00,58082,9.535001,8.587001,5.6345,12,4,59335.0
2024-03-08 13:00:00,56852,9.785001,9.537001,6.5845,13,4,58082.0
2024-03-08 14:00:00,55989,9.635,9.837001,6.6345,14,4,56852.0
2024-03-08 15:00:00,56582,9.235001,9.937,6.1345,15,4,55989.0
2024-03-08 16:00:00,60365,8.485001,10.037001,6.3345,16,4,56582.0
2024-03-08 17:00:00,65759,7.835,9.637,5.8345,17,4,60365.0
2024-03-08 18:00:00,70557,7.1349998,8.837001,5.4845,18,4,65759.0
2024-03-08 19:00:00,71651,6.685,8.187,4.9845,19,4,70557.0
2024-03-08 20:00:00,67869,6.485,7.337,4.7345,20,4,71651.0
2024-03-08 21:00:00,62625,6.435,6.287,4.5845,21,4,67869.0
2024-03-08 22:00:00,57439,6.585,5.837,4.4845,22,4,62625.0
2024-03-08 23:00:00,51089,6.985,5.937,4.4344997,23,4,57439.0
2024-03-09 00:00:00,47393,7.185,6.387,4.5344996,0,5,51089.0
2024-03-09 01:00:00,47647,7.085,6.087,4.3345,1,5,47393.0
2024-03-09 02:00:00,45146,7.1349998,4.837,4.2844996,2,5,47647.0
2024-03-09 03:00:00,43058,7.085,4.987,4.3345,3,5,45146.0
2024-03-09 04:00:00,40915,7.1349998,4.987,4.3845,4,5,43058.0
2024-03-09 05:00:00,40155,7.035,4.887,4.2844996,5,5,40915.0
2024-03-09 06:00:00,41945,7.335,5.137,4.3345,6,5,40155.0
2024-03-09 07:00:00,46215,6.985,5.437,4.5344996,7,5,41945.0
2024-03-09 08:00:00,51062,7.335,5.737,4.6844997,8,5,46215.0
2024-03-09 09:00:00,54543,7.985,6.837,4.8345,9,5,51062.0
2024-03-09 10:00:00,55183,9.285001,7.737,5.3845,10,5,54543.0
2024-03-09 11:00:00,54020,10.335,8.587001,6.1345,11,5,55183.0
2024-03-09 12:00:00,52959,11.285001,9.737,6.2844996,12,5,54020.0
2024-03-09 13:00:00,52434,11.435,10.337001,7.0845,13,5,52959.0
2024-03-09 14:00:00,53227,11.985001,10.987,7.1844997,14,5,52434.0
2024-03-09 15:00:00,54240,11.635,10.737,6.6844997,15,5,53227.0
2024-03-09 16:00:00,57882,11.135,11.087001,6.2345,16,5,54240.0
2024-03-09 17:00:00,63018,10.935,11.387,5.8845,17,5,57882.0
2024-03-09 18:00:00,66386,9.985001,10.287001,5.6844997,18,5,63018.0
2024-03-09 19:00:00,66677,9.435,10.287001,5.5344996,19,5,66386.0
2024-03-09 20:00:00,63554,9.185,9.837001,5.4344997,20,5,66677.0
2024-03-09 21:00:00,59082,8.785001,9.687,5.1844997,21,5,63554.0
2024-03-09 22:00:00,54444,8.435,9.037001,5.1844997,22,5,59082.0
2024-03-09 23:00:00,49451,8.235001,8.137,5.0845,23,5,54444.0
2024-03-10 00:00:00,45784,8.335,8.237,5.3345,0,6,49451.0
2024-03-10 01:00:00,46103,8.235001,8.137,5.1844997,1,6,45784.0
2024-03-10 02:00:00,44147,8.235001,7.787,5.3345,2,6,46103.0
2024-03-10 03:00:00,42053,8.335,8.037001,5.5845,3,6,44147.0
2024-03-10 04:00:00,40001,8.335,7.787,5.7345,4,6,42053.0
2024-03-10 05:00:00,39035,8.135,7.837,5.8845,5,6,40001.0
2024-03-10 06:00:00,39863,7.785,7.487,5.6345,6,6,39035.0
2024-03-10 07:00:00,43056,7.785,7.787,5.7844996,7,6,39863.0
2024-03-10 08:00:00,47754,7.985,8.137,5.7345,8,6,43056.0
2024-03-10 09:00:00,53201,8.185,8.187,6.0845,9,6,47754.0
2024-03-10 10:00:00,56448,8.935,8.937,6.3345,10,6,53201.0
2024-03-10 11:00:00,58949,9.235001,9.537001,6.6345,11,6,56448.0
2024-03-10 12:00:00,60822,9.185,10.487,6.5845,12,6,58949.0
2024-03-10 13:00:00,61989,9.085,10.487,6.5344996,13,6,60822.0
2024-03-10 14:00:00,61795,9.135,11.487,6.6345,14,6,61989.0
2024-03-10 15:00:00,62887,9.385,11.437,6.5845,15,6,61795.0
2024-03-10 16:00:00,64950,8.935,11.887,6.4344997,16,6,62887.0
2024-03-10 17:00:00,67955,8.835,11.637,6.1345,17,6,64950.0
2024-03-10 18:00:00,69316,8.535001,10.737,5.9344997,18,6,67955.0
2024-03-10 19:00:00,68825,8.385,9.937,5.6844997,19,6,69316.0
2024-03-10 20:00:00,66244,8.185,9.087001,5.5344996,20,6,68825.0
2024-03-10 21:00:00,61979,7.835,8.737,5.2345,21,6,66244.0
2024-03-10 22:00:00,56960,7.735,8.487,5.2345,22,6,61979.0
2024-03-10 23:00:00,51241,7.535,8.537001,5.0344996,23,6,56960.0
2024-03-11 00:00:00,47776,7.435,8.587001,4.9845,0,0,51241.0
2024-03-11 01:00:00,48392,7.285,8.337001,4.9845,1,0,47776.0
2024-03-11 02:00:00,46893,7.085,8.337001,4.9344997,2,0,48392.0
2024-03-11 03:00:00,45448,7.235,8.237,4.6345,3,0,46893.0
2024-03-11 04:00:00,44268,7.235,7.737,4.5845,4,0,45448.0
2024-03-11 05:00:00,44469,7.235,7.987,4.4344997,5,0,44268.0
2024-03-11 06:00:00,50210,6.985,7.987,4.3345,6,0,44469.0
2024-03-11 07:00:00,61103,7.035,8.287001,4.3345,7,0,50210.0
2024-03-11 08:00:00,68526,7.485,7.687,4.7345,8,0,61103.0
2024-03-11 09:00:00,72809,7.585,8.437,5.3345,9,0,68526.0
2024-03-11 10:00:00,73736,7.985,8.937,5.9845,10,0,72809.0
2024-03-11 11:00:00,73615,8.535001,9.687,6.9845,11,0,73736.0
2024-03-11 12:00:00,74071,7.985,10.387,7.1345,12,0,73615.0
2024-03-11 13:00:00,74636,8.235001,10.837001,7.2844996,13,0,74071.0
2024-03-11 14:00:00,73688,8.535001,9.737,7.7844996,14,0,74636.0
2024-03-11 15:00:00,72391,8.435,9.387,7.2844996,15,0,73688.0
2024-03-11 16:00:00,74219,8.235001,10.737,6.8845,16,0,72391.0
2024-03-11 17:00:00,77864,8.435,10.537001,6.6844997,17,0,74219.0
2024-03-11 18:00:00,81141,8.085,9.737,6.1844997,18,0,77864.0
2024-03-11 19:00:00,79816,7.8849998,8.787001,5.7844996,19,0,81141.0
2024-03-11 20:00:00,75790,7.585,8.287001,5.5344996,20,0,79816.0
2024-03-11 21:00:00,70373,7.3849998,8.187,5.4344997,21,0,75790.0
2024-03-11 22:00:00,62506,7.235,8.337001,5.4845,22,0,70373.0
2024-03-11 23:00:00,55019,7.1349998,8.287001,5.4845,23,0,62506.0
2024-03-12 00:00:00,51300,6.785,8.537001,5.3845,0,1,55019.0
2024-03-12 01:00:00,51506,6.685,8.637,5.3845,1,1,51300.0
2024-03-12 02:00:00,49597,6.585,8.237,5.3345,2,1,51506.0
2024-03-12 03:00:00,47867,6.435,7.187,5.1844997,3,1,49597.0
2024-03-12 04:00:00,46278,6.285,8.237,5.1345,4,1,47867.0
2024-03-12 05:00:00,46123,6.585,9.087001,4.9344997,5,1,46278.0
2024-03-12 06:00:00,50694,6.835,9.637,4.9845,6,1,46123.0
2024-03-12 07:00:00,60159,6.985,11.737,4.7844996,7,1,50694.0
2024-03-12 08:00:00,67603,7.585,12.137,5.1345,8,1,60159.0
2024-03-12 09:00:00,71172,8.085,12.337001,5.5845,9,1,67603.0
2024-03-12 10:00:00,71555,8.835,11.787001,6.0344996,10,1,71172.0
2024-03-12 11:00:00,71335,9.635,11.637,6.5845,11,1,71555.0
2024-03-12 12:00:00,71013,10.935,11.737,6.5845,12,1,71335.0
2024-03-12 13:00:00,70661,11.585,12.437,6.6844997,13,1,71013.0
2024-03-12 14:00:00,69174,12.435,12.737,6.5845,14,1,70661.0
2024-03-12 15:00:00,67473,12.985001,12.087001,6.9845,15,1,69174.0
2024-03-12 16:00:00,68910,13.185,11.837001,7.1844997,16,1,67473.0
2024-03-12 17:00:00,72628,12.985001,11.837001,7.2345,17,1,68910.0
2024-03-12 18:00:00,75778,12.835,12.137,7.3845,18,1,72628.0
2024-03-12 19:00:00,75134,12.385,11.737,7.3345,19,1,75778.0
2024-03-12 20:00:00,70984,11.885,11.737,7.5845,20,1,75134.0
2024-03-12 21:00:00,64382,11.185,11.687,7.6345,21,1,70984.0
2024-03-12 22:00:00,56898,10.835,11.637,8.184501,22,1,64382.0
2024-03-12 23:00:00,49760,10.635,11.537001,9.4845,23,1,56898.0
2024-03-13 00:00:00,45218,10.735001,11.637,11.0345,0,2,49760.0
2024-03-13 01:00:00,44874,10.835,11.437,11.684501,1,2,45218.0
2024-03-13 02:00:00,42590,10.835,10.987,11.7345,2,2,44874.0
2024-03-13 03:00:00,40738,10.785001,10.737,11.4845,3,2,42590.0
2024-03-13 04:00:00,39147,10.785001,10.987,11.434501,4,2,40738.0
2024-03-13 05:00:00,39272,10.735001,11.137,11.684501,5,2,39147.0
2024-03-13 06:00:00,44333,10.635,10.937,11.5345,6,2,39272.0
2024-03-13 07:00:00,53796,10.535001,11.487,10.8345,7,2,44333.0
2024-03-13 08:00:00,59944,10.835,11.737,9.5845,8,2,53796.0
2024-03-13 09:00:00,62368,11.185,12.087001,9.6345005,9,2,59944.0
2024-03-13 10:00:00,61821,12.135,12.237,9.2345,10,2,62368.0
2024-03-13 11:00:00,61743,13.135,12.587001,9.5845,11,2,61821.0
2024-03-13 12:00:00,61696,12.635,12.637,9.8345,12,2,61743.0
2024-03-13 13:00:00,62466,12.835,13.037001,9.684501,13,2,61696.0
2024-03-13 14:00:00,61699,13.085,13.587001,9.4845,14,2,62466.0
2024-03-13 15:00:00,61435,12.785001,13.487,9.6345005,15,2,61699.0
2024-03-13 16:00:00,63135,12.735001,13.337001,9.1345005,16,2,61435.0
2024-03-13 17:00:00,66776,12.285001,13.337001,8.434501,17,2,63135.0
2024-03-13 18:00:00,70275,11.685,12.587001,7.7345,18,2,66776.0
2024-03-13 19:00:00,70955,11.135,11.787001,6.8345,19,2,70275.0
2024-03-13 20:00:00,68306,10.635,11.437,6.2844996,20,2,70955.0
2024-03-13 21:00:00,62821,10.635,11.487,5.7844996,21,2,68306.0
2024-03-13 22:00:00,56155,10.535001,11.637,5.5344996,22,2,62821.0
2024-03-13 23:00:00,49909,10.585,11.337001,5.2844996,23,2,56155.0
2024-03-14 00:00:00,46906,10.385,11.687,5.3845,0,3,49909.0
2024-03-14 01:00:00,47133,10.135,11.087001,5.1844997,1,3,46906.0
2024-03-14 02:00:00,45704,9.835,10.687,5.1345,2,3,47133.0
2024-03-14 03:00:00,44490,9.235001,10.787001,5.0344996,3,3,45704.0
2024-03-14 04:00:00,43429,8.935,10.537001,4.9845,4,3,44490.0
2024-03-14 05:00:00,43734,8.835,9.987,4.9845,5,3,43429.0
2024-03-14 06:00:00,48245,8.385,10.487,4.6844997,6,3,43734.0
2024-03-14 07:00:00,57031,8.485001,10.337001,4.3845,7,3,48245.0
2024-03-14 08:00:00,62296,9.635,10.087001,4.6345,8,3,57031.0
2024-03-14 09:00:00,64293,10.985001,10.037001,4.8845,9,3,62296.0
2024-03-14 10:00:00,63977,11.935,10.587001,5.2345,10,3,64293.0
2024-03-14 11:00:00,62472,12.235001,11.337001,5.5845,11,3,63977.0
2024-03-14 12:00:00,61522,13.185,11.687,6.0344996,12,3,62472.0
2024-03-14 13:00:00,61665,14.685,11.837001,6.1345,13,3,61522.0
2024-03-14 14:00:00,61879,16.035,12.637,6.3345,14,3,61665.0
2024-03-14 15:00:00,63418,15.835,12.037001,6.1844997,15,3,61879.0
2024-03-14 16:00:00,65460,14.885,11.887,6.3845,16,3,63418.0
2024-03-14 17:00:00,68361,14.035001,12.287001,6.2345,17,3,65460.0
2024-03-14 18:00:00,71133,12.885,12.637,6.4344997,18,3,68361.0
2024-03-14 19:00:00,71387,12.635,11.987,6.3345,19,3,71133.0
2024-03-14 20:00:00,67764,12.385,12.087001,6.4344997,20,3,71387.0
2024-03-14 21:00:00,61667,12.485001,11.387,6.7844996,21,3,67764.0
2024-03-14 22:00:00,55537,12.285001,11.387,6.6844997,22,3,61667.0
2024-03-14 23:00:00,49025,12.135,11.187,6.6844997,23,3,55537.0
2024-03-15 00:00:00,44877,11.635,10.987,6.6345,0,4,49025.0
